battle_time,battle_type,game_mode,player_tag,player_name,player_crowns,player_starting_trophies,opponent_tag,opponent_name,opponent_crowns,opponent_starting_trophies,result,player_deck,opponent_deck,player_deck_hash,opponent_deck_hash,player_king_tower_hp,opponent_king_tower_hp
20260611T023709.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2281.0,#VC9PYQ028,꧁☬Simooo☬꧂,0,2293.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Battle Ram,Golden Knight,Lumberjack,Mother Witch,Spirit Empress,Electro Spirit,Arrows,P.E.K.K.A",618bd7cd225975f4139e4f53ef33fca1,60499f0e60229fb75f5f027dadfab7b6,7728,7728
20260611T023337.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2255.0,#800PL0J,Snake,0,2210.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Tesla,Knight,Bomber,Rocket,Fire Spirit,Royal Delivery,Princess,X-Bow",618bd7cd225975f4139e4f53ef33fca1,eb5547239cf54e3033cbb5f36f62c614,7182,7728
20260611T021813.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2225.0,#QV9YQ2JL,MNM｜Boozer✨,0,2232.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Royal Giant,Goblins,Hunter,Electro Spirit,Minions,The Log,Fireball,Giant Skeleton",618bd7cd225975f4139e4f53ef33fca1,3c27ed110436ff021fb1ac2539d2e8af,7728,7728
20260609T001026.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,0,2254.0,#20RCLCYYRC,⭐️LeGenDD⭐️,1,2255.0,LOSS,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Minion Horde,Goblins,Mortar,Cannon Cart,Skeleton Dragons,Miner,Rascals,Arrows",618bd7cd225975f4139e4f53ef33fca1,728a63f597b9375d4c40b49542756a15,7728,7728
20260609T000343.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,0,2289.0,#PYPL0QPYP,gabbo2,3,2230.0,LOSS,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Mega Knight,Archer Queen,Wall Breakers,Bandit,Goblin Gang,Zap,Arrows,Prince",618bd7cd225975f4139e4f53ef33fca1,28b779a00c52990476b7bd160a061bb6,0,7728
20260609T000057.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2260.0,#809CJ9QU0,Goody,0,2249.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Goblin Cage,Barbarian Barrel,Royal Recruits,Flying Machine,Arrows,Royal Hogs,Zappies,Electro Spirit",618bd7cd225975f4139e4f53ef33fca1,dd78be930eb22a5b1f9f56b176b6f3a9,7728,7728
20260608T235607.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,2,2237.0,#22VPV8GRC,律师Kun⚡️WALTER⚡️,1,2166.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Goblin Giant,Mega Minion,P.E.K.K.A,Fisherman,Vines,Minions,Arrows,Rage",618bd7cd225975f4139e4f53ef33fca1,b19d7e7c6e301b21c3d5a77219d46aaf,4751,6878
20260608T235141.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,0,2268.0,#CRLLCV8P0,Falcony ♆ 擴大機,1,2256.0,LOSS,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Executioner,Boss Bandit,Royal Ghost,Bandit,Giant Snowball,Guards,Lightning,Hog Rider",618bd7cd225975f4139e4f53ef33fca1,794b126ac9baa3cd607cace614c4499f,7728,7728
20260608T234056.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2238.0,#CLLGV2JQ0,VVV TK✨,0,2241.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Mega Knight,Archer Queen,Wall Breakers,Arrows,Prince,Minions,Bandit,Zap",618bd7cd225975f4139e4f53ef33fca1,d4635c95e04c90a9bbfc3138e82ec7f7,7728,7728
20260608T233718.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,0,2265.0,#VRYR9CQ00,Chain❤️Punisher,1,2291.0,LOSS,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Royal Recruits,Bowler,Bomber,Tornado,Spirit Empress,Electro Giant,Cannon,Arrows",618bd7cd225975f4139e4f53ef33fca1,8f943901bb895d9aeeb064a03671d410,7728,7728
20260608T233406.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,0,2303.0,#9G28ULYR,Lucas✨杰克,1,2208.0,LOSS,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Mega Knight,Mega Minion,Skeletons,X-Bow,Elixir Collector,Ice Spirit,Fire Spirit,Electro Spirit",618bd7cd225975f4139e4f53ef33fca1,8f1b4377d3f0fb245ffffa70b9de6865,7728,7728
20260608T232722.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2269.0,#C89L0002L,TL Egor,0,2326.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Battle Ram,Golden Knight,Wizard,P.E.K.K.A,Bandit,Electro Wizard,Arrows,Zap",618bd7cd225975f4139e4f53ef33fca1,9e0f274acec249e087725db33975557f,7728,7728
20260608T232350.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2246.0,#GP80RY2G,avvvv,0,2174.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Valkyrie,Goblins,Executioner,Tornado,Hog Rider,The Log,Ice Spirit,Rocket",618bd7cd225975f4139e4f53ef33fca1,356eedb453a69965601bd4c6603bd7bb,7688,7728
20260608T231733.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,2,2206.0,#UYLRYLYV0,JL ♥️ #RUDY,1,2329.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Musketeer,Bowler,Giant Snowball,Arrows,Night Witch,Guards,Giant,Graveyard",618bd7cd225975f4139e4f53ef33fca1,d05fc81d8393e4336f7b12197e49bfe7,882,7344
20260608T231121.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2174.0,#YJPLQRR09,Lil Log,0,2205.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Knight,Skeletons,Tesla,Ice Wizard,The Log,Tornado,Rocket,X-Bow",618bd7cd225975f4139e4f53ef33fca1,a78e000b5aeecc60d608a5d5756e9879,6631,5863
20260608T230535.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,2,2142.0,#QQUJ2Y2C,Prime RamboOo☠️,1,2169.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Executioner,Boss Bandit,Minion Horde,Guards,Freeze,Zap,Elite Barbarians,Hog Rider",618bd7cd225975f4139e4f53ef33fca1,a8b3c22b192fe2581e532daf291f9c98,7221,5056
20260608T230210.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,3,2112.0,#2298CRLPR,Depilate♥Witch,0,2114.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Witch,Hog Rider,Barbarians,Electro Wizard,Zap,Sparky,Skeleton Army,Fireball",618bd7cd225975f4139e4f53ef33fca1,3b1ef947d68c0a67dedb2e1abffdaa9c,7651,0
20260608T225917.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2137.0,#VC9PYQ028,꧁☬Simooo☬꧂,2,2185.0,LOSS,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Battle Ram,Archer Queen,Barbarians,Royal Ghost,Bandit,Arrows,Heal Spirit,Elixir Collector",618bd7cd225975f4139e4f53ef33fca1,eccea18b2f6c15488b2ef58d7ba345d4,1278,7728
20260608T225444.000Z,pathOfLegend,Ranked1v1_NewArena,#208RCR2CC0,Hypno❤️Firecr.,1,2100.0,#P8VPY2CL,link22,0,2184.0,WIN,"Goblin Barrel,Goblins,Valkyrie,Fire Spirit,Rocket,Wall Breakers,Dart Goblin,Ice Spirit","Executioner,Goblins,Valkyrie,Rocket,Ice Spirit,Hog Rider,The Log,Tornado",618bd7cd225975f4139e4f53ef33fca1,356eedb453a69965601bd4c6603bd7bb,7728,6494
20260614T095322.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2480.0,#LYYRJ82U0,STARR NOVA,0,2448.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Battle Ram,Wizard,Dark Prince,Giant Skeleton,Mother Witch,Vines,Royal Ghost,Barbarian Barrel",c5cf2c5a7ced42e9484eb8f705551723,47e9fde6909d4cc2e8a7186f17d9d14f,7311,6000
20260614T094957.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2457.0,#C00CRGG2P,Lens,0,2380.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Cannon,Musketeer,Ice Golem,Skeletons,Fireball,Hog Rider,Ice Spirit,The Log",c5cf2c5a7ced42e9484eb8f705551723,3babc096f0fdd095df0838bf01e2e737,3758,6800
20260614T093540.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2428.0,#CYUC2RU,$deepdownlow$,0,2421.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Barbarians,Ice Golem,Bats,Minions,Hog Rider,Freeze,Arrows,Fireball",c5cf2c5a7ced42e9484eb8f705551723,0d986a16da27c9a46863cd1960b82323,5700,7728
20260614T093102.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2451.0,#ULJLULP9,Checkmate,1,2528.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Cannon,Musketeer,Skeletons,Ice Golem,Ice Spirit,Fireball,The Log,Hog Rider",c5cf2c5a7ced42e9484eb8f705551723,3babc096f0fdd095df0838bf01e2e737,4803,7728
20260614T092741.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,2,2423.0,#VU00RVRQG,夜声带走最后一个我,0,2401.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Hunter,Balloon,Zap,Miner,Giant Skeleton,Ice Golem,Minions,Electro Spirit",c5cf2c5a7ced42e9484eb8f705551723,c3f1f22be2cd5439e6bb74a12305d2c0,6322,1424
20260614T092300.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2445.0,#28C2JC9V2,tw nandomini__,1,2529.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Wizard,Giant,Mini P.E.K.K.A,Heal Spirit,Tornado,Sparky,Skeletons,Zap",c5cf2c5a7ced42e9484eb8f705551723,8393f9d235b2a76feb6520479fc490b6,6268,4278
20260614T091650.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2426.0,#C89G2280Q,列车❄️チルノ,0,2293.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Musketeer,Balloon,Giant Snowball,Bomb Tower,Barbarian Barrel,Skeletons,Ice Golem,Miner",c5cf2c5a7ced42e9484eb8f705551723,a2f1727f8ba69c5267833e7d83c22b92,6058,6442
20260614T090951.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2456.0,#URQGGQLV8,S P A M*,1,2454.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Skeleton Barrel,Mighty Miner,Wall Breakers,Arrows,Rocket,Goblin Gang,Dart Goblin,Royal Recruits",c5cf2c5a7ced42e9484eb8f705551723,270a969c16bdeb47a8d58a203275ecf7,393,7728
20260614T090601.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2496.0,#JLY0CGU9J,Star Alex,1,2374.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Skeletons,Balloon,Bats,Freeze,Giant,Minions,Arrows,Bomber",c5cf2c5a7ced42e9484eb8f705551723,9cf4038662d9ec670f8629caf84a1058,6322,7728
20260614T090010.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2466.0,#P8P0Q8CJ,Turan✨,0,2468.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman",c5cf2c5a7ced42e9484eb8f705551723,75cc742332d9c9b6f562c44e8c8be85c,7311,7728
20260614T082058.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,2,2439.0,#U2RLY0CLG,؏ـراقي ┋✨♥,0,2408.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Barbarians,Monk,Electro Dragon,Arrows,Rage,Battle Healer,Night Witch,Elixir Golem",c5cf2c5a7ced42e9484eb8f705551723,74312735723769355ae0dbc7676b2868,7728,3397
20260614T081724.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,3,2405.0,#VU00RVRQG,夜声带走最后一个我,0,2463.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Hunter,Balloon,Zap,Miner,Giant Skeleton,Ice Golem,Minions,Electro Spirit",c5cf2c5a7ced42e9484eb8f705551723,c3f1f22be2cd5439e6bb74a12305d2c0,7651,0
20260614T081512.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2373.0,#PY9LJCYV,DaniGamer,0,2399.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Executioner,Goblins,Valkyrie,Ice Spirit,Rocket,The Log,Tornado,Hog Rider",c5cf2c5a7ced42e9484eb8f705551723,356eedb453a69965601bd4c6603bd7bb,6207,7154
20260614T081052.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,2,2343.0,#PYQVVYLRQ,Aron Celis☠️,1,2354.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","P.E.K.K.A,Golden Knight,Executioner,Royal Ghost,Battle Ram,Bandit,Electro Wizard,Arrows",c5cf2c5a7ced42e9484eb8f705551723,581e8d845aae9a07c7e2e90bb68f3d9c,1392,6924
20260614T080603.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2373.0,#UGU2QLJVL,Yoko☔️,1,2373.0,LOSS,"P.E.K.K.A,Balloon,Baby Dragon,Lumberjack,Barbarian Barrel,Ice Wizard,Tornado,Freeze","Wall Breakers,Magic Archer,Bats,Berserker,Royal Delivery,Miner,Bomb Tower,Fire Spirit",5b33246410351c225f196cc85e503eda,ca1585260cfaf960fa3d3a458242fdf0,7728,7728
20260614T080111.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2413.0,#QL0QRQJCV,MAX,1,2287.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Wall Breakers,Mighty Miner,Royal Recruits,Minions,Fireball,Hog Rider,Arrows,Guards",c5cf2c5a7ced42e9484eb8f705551723,347da6ee63f6cca06d08d13cb4bacf59,6207,7728
20260614T075455.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2446.0,#2QCVGCV8J,Lipe♥️PLANET,1,2410.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Executioner,Goblins,Valkyrie,Rocket,Tornado,Hog Rider,Ice Spirit,The Log",c5cf2c5a7ced42e9484eb8f705551723,356eedb453a69965601bd4c6603bd7bb,1202,4284
20260614T074829.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2414.0,#2QQQJCP9V,暗黒連撃Bot,0,2443.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Zap,Balloon,Valkyrie,Mega Minion,Skeleton Dragons,Fireball,Tombstone,Lava Hound",c5cf2c5a7ced42e9484eb8f705551723,fc61e8c41deed294dbcede681d37e324,2967,5186
20260614T074420.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2433.0,#ULJLULP9,Checkmate,1,2559.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Cannon,Musketeer,Skeletons,Ice Golem,Ice Spirit,Fireball,The Log,Hog Rider",c5cf2c5a7ced42e9484eb8f705551723,3babc096f0fdd095df0838bf01e2e737,3672,7728
20260614T073800.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,3,2405.0,#JUV2PUJR8,⭐️ ʟᴏᴛꜰɪ ⭐️,1,2387.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Lumberjack,Mini P.E.K.K.A,Zap,Golem,Phoenix,Night Witch,Bomber,Arrows",c5cf2c5a7ced42e9484eb8f705551723,b8822d5eec81d8e16761e8a94839d183,34,0
20260614T073331.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2441.0,#Q9GV0Y8Y,Luis❤️Balloon,1,2364.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Musketeer,Ice Golem,Skeletons,Miner,Barbarian Barrel,Bomb Tower,Balloon,Giant Snowball",c5cf2c5a7ced42e9484eb8f705551723,a2f1727f8ba69c5267833e7d83c22b92,4712,7140
20260614T072531.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,3,2406.0,#U2RLY0CLG,؏ـراقي ┋✨♥,0,2470.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Barbarians,Monk,Electro Dragon,Arrows,Rage,Battle Healer,Night Witch,Elixir Golem",c5cf2c5a7ced42e9484eb8f705551723,74312735723769355ae0dbc7676b2868,7728,0
20260614T070914.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2376.0,#PY9LJCYV,DaniGamer,0,2378.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Executioner,Goblins,Valkyrie,Ice Spirit,Rocket,The Log,Tornado,Hog Rider",c5cf2c5a7ced42e9484eb8f705551723,356eedb453a69965601bd4c6603bd7bb,6674,4238
20260614T070022.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2348.0,#GU0R0R0UU,Bfpp I Demian,0,2325.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Battle Ram,Bandit,Royal Ghost,P.E.K.K.A,Electro Wizard,Fireball,Zap,Skeleton Dragons",c5cf2c5a7ced42e9484eb8f705551723,e83051cdd73e084ac1bb9cda7f31b268,6894,7728
20260614T064640.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2310.0,#LGJURJVGQ,京都サンガFC,0,2410.0,WIN,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Inferno Dragon,Balloon,Goblin Cage,Zap,Mega Minion,Ice Golem,Fireball,Miner",c5cf2c5a7ced42e9484eb8f705551723,40214f59f1acf421bc9e7395a3199017,7728,3684
20260614T064303.000Z,pathOfLegend,Ranked1v1_NewArena,#YP8RUU2UL,TR⚡️Matthew⚡️,0,2342.0,#2CP9JQP90,きめつ I たんじろう,1,2315.0,LOSS,"Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel","Skeletons,Balloon,Valkyrie,Electro Spirit,Miner,Princess,Tornado,Giant Snowball",c5cf2c5a7ced42e9484eb8f705551723,6a3b6071284212adb9f89e30d32a12c5,7344,3450
20260614T214824.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,西蒙 丨 rajN✨,3,2475.0,#PCGQLP8C8,Nova I Efebey✨,0,2498.0,WIN,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Royal Giant,Monk,Hunter,The Log,Rage,Electro Spirit,Guards,Fisherman",dd78be930eb22a5b1f9f56b176b6f3a9,33b29b7ebdc622c0f8697ca9f0160fa0,7728,0
20260614T113811.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,西蒙 丨 rajN✨,1,2447.0,#YUQYJV08,RamboOo,0,2425.0,WIN,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Executioner,Boss Bandit,Minion Horde,Freeze,Guards,Zap,Elite Barbarians,Hog Rider",dd78be930eb22a5b1f9f56b176b6f3a9,a8b3c22b192fe2581e532daf291f9c98,7728,7728
20260614T113446.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,西蒙 丨 rajN✨,0,2471.0,#28C2JC9V2,tw nandomini__,3,2534.0,LOSS,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Wizard,Giant,Mini P.E.K.K.A,Heal Spirit,Tornado,Sparky,Skeletons,Zap",dd78be930eb22a5b1f9f56b176b6f3a9,8393f9d235b2a76feb6520479fc490b6,0,7728
20260614T025620.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,rajn,3,2442.0,#8U9L99QQU,Valentin❤️✨VJR7,0,2434.0,WIN,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Goblin Cage,Golden Knight,Inferno Dragon,Graveyard,Bowler,Freeze,Arrows,Zappies",dd78be930eb22a5b1f9f56b176b6f3a9,6732531962ee4970909bca0865910f4b,7668,0
20260614T013120.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,rajn,2,2410.0,#LYYRJ82U0,STARR NOVA,0,2434.0,WIN,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Battle Ram,Wizard,Dark Prince,Giant Skeleton,Mother Witch,Vines,Royal Ghost,Barbarian Barrel",dd78be930eb22a5b1f9f56b176b6f3a9,47e9fde6909d4cc2e8a7186f17d9d14f,7659,7728
20260614T002039.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,rajn,1,2382.0,#2U9UPQL0C,Tiny Jason,0,2362.0,WIN,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Wall Breakers,Goblins,Goblin Barrel,Rocket,Valkyrie,Dart Goblin,Ice Spirit,Cannon",dd78be930eb22a5b1f9f56b176b6f3a9,325ce355bc9a24dc128f87149f59c64b,7728,7728
20260613T230524.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,rajn,3,2352.0,#J8CJUGRC,Lappenboy,0,2353.0,WIN,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Cannon,Archer Queen,Royal Hogs,Skeletons,Ice Spirit,Royal Delivery,Earthquake,The Log",dd78be930eb22a5b1f9f56b176b6f3a9,657870f4b1579ea9241bdd3599973872,7494,0
20260613T200520.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,rajn,0,2373.0,#22Q8LLU8J,Naginy毒❤️,1,2478.0,LOSS,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Mega Knight,Golden Knight,Battle Ram,Electro Wizard,Mother Witch,Bandit,Arrows,Skeleton Dragons",dd78be930eb22a5b1f9f56b176b6f3a9,e84f3c9ecf26d21bb5d8ec8ff7dab141,7728,7728
20260613T200112.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,rajn,0,2404.0,#L0Q8G8JG,❤️Storm❤️,1,2386.0,LOSS,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Minion Horde,Knight,Wall Breakers,Goblin Gang,Inferno Tower,Miner,Princess,The Log",dd78be930eb22a5b1f9f56b176b6f3a9,547a4f9dfa61756ccb432f4e26b566c0,6660,6660
20260613T195143.000Z,pathOfLegend,Ranked1v1_NewArena,#Q88YUVLG,rajn,0,2434.0,#QU8R800RU,Goaten,1,2430.0,LOSS,"Royal Recruits,Barbarian Barrel,Goblin Cage,Zappies,Arrows,Flying Machine,Royal Hogs,Electro Spirit","Wall Breakers,Magic Archer,Bats,Bomb Tower,Fire Spirit,Royal Delivery,Berserker,Miner",dd78be930eb22a5b1f9f56b176b6f3a9,ca1585260cfaf960fa3d3a458242fdf0,7728,7728
